id,device_id,sensor_type,value,timestamp
222,1,gas,1285,2025-11-11 00:15:55.567197 +00:00
223,1,temperatura,12.4,2025-11-11 00:28:40.719171 +00:00
224,1,gas,1015,2025-11-11 00:28:40.720355 +00:00
225,1,umidade,141,2025-11-11 00:28:42.467978 +00:00
226,1,gas,1278,2025-11-11 00:29:40.452607 +00:00
227,1,temperatura,12.4,2025-11-11 00:29:40.503769 +00:00
228,1,umidade,141,2025-11-11 00:29:42.162565 +00:00
229,1,gas,1265,2025-11-11 00:30:40.502044 +00:00
230,1,temperatura,12.4,2025-11-11 00:30:40.526718 +00:00
231,1,umidade,141,2025-11-11 00:30:42.141616 +00:00
232,1,gas,1281,2025-11-11 00:31:40.427850 +00:00
233,1,temperatura,12.4,2025-11-11 00:31:40.528247 +00:00
234,1,umidade,141,2025-11-11 00:31:42.262313 +00:00
235,1,gas,1279,2025-11-11 00:32:40.327925 +00:00
236,1,temperatura,12.4,2025-11-11 00:32:40.541709 +00:00
237,1,umidade,141,2025-11-11 00:32:42.244840 +00:00
238,1,gas,1264,2025-11-11 00:33:40.463109 +00:00
239,1,umidade,141,2025-11-11 00:33:42.316553 +00:00
240,1,gas,1264,2025-11-11 00:34:39.121815 +00:00
241,1,gas,1276,2025-11-11 00:35:39.194294 +00:00
242,1,gas,1274,2025-11-11 00:36:39.133631 +00:00
243,1,gas,1264,2025-11-11 00:37:39.214506 +00:00
244,1,gas,1106,2025-11-11 00:38:40.386181 +00:00
245,1,temperatura,24.9,2025-11-11 00:38:40.616726 +00:00
246,1,umidade,25,2025-11-11 00:38:42.283034 +00:00
247,1,gas,1382,2025-11-11 00:39:39.223466 +00:00
248,1,gas,1359,2025-11-11 00:40:40.368759 +00:00
249,1,temperatura,12.4,2025-11-11 00:40:40.830170 +00:00
250,1,umidade,152.8,2025-11-11 00:40:42.926298 +00:00
251,1,gas,1333,2025-11-11 00:41:40.229356 +00:00
252,1,temperatura,12.4,2025-11-11 00:41:40.606288 +00:00
253,1,umidade,152.8,2025-11-11 00:41:42.258306 +00:00
254,1,gas,1338,2025-11-11 00:42:39.168610 +00:00
255,1,gas,1326,2025-11-11 00:43:40.199412 +00:00
256,1,temperatura,12.3,2025-11-11 00:43:40.552809 +00:00
257,1,umidade,141,2025-11-11 00:43:42.272957 +00:00
258,1,gas,1319,2025-11-11 00:44:40.326340 +00:00
259,1,temperatura,12.3,2025-11-11 00:44:40.648011 +00:00
260,1,umidade,141,2025-11-11 00:44:42.292962 +00:00
261,1,gas,1310,2025-11-11 00:45:39.274019 +00:00
262,1,gas,1308,2025-11-11 00:46:39.172114 +00:00
263,1,gas,1356,2025-11-11 00:47:39.984000 +00:00
264,1,temperatura,24.6,2025-11-11 00:47:40.497547 +00:00
265,1,umidade,27,2025-11-11 00:47:42.083338 +00:00
266,1,gas,1354,2025-11-11 00:48:39.788554 +00:00
267,1,temperatura,24.6,2025-11-11 00:48:40.545257 +00:00
268,1,umidade,27,2025-11-11 00:48:42.176949 +00:00
269,1,gas,1342,2025-11-11 00:49:39.918063 +00:00
270,1,temperatura,24.7,2025-11-11 00:49:40.491431 +00:00
271,1,umidade,26,2025-11-11 00:49:42.098914 +00:00
272,1,gas,1342,2025-11-11 00:50:39.866815 +00:00
273,1,temperatura,24.8,2025-11-11 00:50:40.488308 +00:00
274,1,umidade,26,2025-11-11 00:50:42.092382 +00:00
275,1,gas,1334,2025-11-11 00:51:39.912082 +00:00
276,1,temperatura,24.9,2025-11-11 00:51:40.536417 +00:00
277,1,umidade,26,2025-11-11 00:51:42.164450 +00:00
278,1,gas,1329,2025-11-11 00:52:39.776179 +00:00
279,1,temperatura,24.9,2025-11-11 00:52:40.501673 +00:00
280,1,umidade,26,2025-11-11 00:52:42.092243 +00:00
281,1,gas,1317,2025-11-11 00:53:39.821607 +00:00
282,1,temperatura,25,2025-11-11 00:53:40.539462 +00:00
283,1,umidade,26,2025-11-11 00:53:42.153226 +00:00
284,1,gas,1311,2025-11-11 00:54:39.876596 +00:00
285,1,temperatura,24.9,2025-11-11 00:54:40.557454 +00:00
286,1,umidade,26,2025-11-11 00:54:42.192625 +00:00
287,1,gas,1307,2025-11-11 00:55:39.749381 +00:00
288,1,temperatura,24.9,2025-11-11 00:55:40.512983 +00:00
289,1,umidade,26,2025-11-11 00:55:42.194061 +00:00
290,1,gas,1009,2025-11-11 00:56:28.617523 +00:00
291,1,temperatura,12.3,2025-11-11 00:56:28.733739 +00:00
292,1,umidade,141,2025-11-11 00:56:30.392338 +00:00
293,1,gas,1351,2025-11-11 00:57:28.603054 +00:00
294,1,gas,1351,2025-11-11 00:58:28.579064 +00:00
295,1,temperatura,12.3,2025-11-11 00:58:28.906697 +00:00
296,1,umidade,141,2025-11-11 00:58:30.624074 +00:00
297,1,gas,1353,2025-11-11 00:59:28.577924 +00:00
298,1,temperatura,12.3,2025-11-11 00:59:28.897690 +00:00
299,1,umidade,141,2025-11-11 00:59:30.570608 +00:00
300,1,gas,1355,2025-11-11 01:00:28.763629 +00:00
301,1,temperatura,12.3,2025-11-11 01:00:29.043445 +00:00
302,1,umidade,141,2025-11-11 01:00:30.849609 +00:00
303,1,gas,1357,2025-11-11 01:01:28.468178 +00:00
304,1,gas,1358,2025-11-11 01:02:28.548569 +00:00
305,1,temperatura,12.4,2025-11-11 01:02:28.987015 +00:00
306,1,umidade,141,2025-11-11 01:02:30.714562 +00:00
307,1,gas,1355,2025-11-11 01:03:28.487469 +00:00
308,1,gas,1344,2025-11-11 01:04:28.680328 +00:00
309,1,umidade,141,2025-11-11 01:04:30.777033 +00:00
310,1,gas,1342,2025-11-11 01:05:28.503086 +00:00
311,1,gas,1343,2025-11-11 01:06:28.497598 +00:00
312,1,gas,1342,2025-11-11 01:07:28.520074 +00:00
313,1,gas,1328,2025-11-11 01:08:28.382237 +00:00
314,1,gas,1328,2025-11-11 01:09:28.495826 +00:00
315,1,gas,1329,2025-11-11 01:10:28.543477 +00:00
316,1,gas,1330,2025-11-11 01:11:28.507104 +00:00
317,1,gas,1328,2025-11-11 01:12:28.410383 +00:00
318,1,gas,1326,2025-11-11 01:13:28.535349 +00:00
319,1,temperatura,13,2025-11-11 01:13:29.208072 +00:00
320,1,umidade,140,2025-11-11 01:13:30.871632 +00:00
321,1,gas,1319,2025-11-11 01:14:28.540797 +00:00
322,1,temperatura,13,2025-11-11 01:14:29.207929 +00:00
323,1,umidade,140,2025-11-11 01:14:30.868663 +00:00
324,1,gas,1329,2025-11-11 01:15:28.540912 +00:00
325,1,gas,1330,2025-11-11 01:16:28.434904 +00:00
326,1,gas,1317,2025-11-11 01:17:28.863665 +00:00
327,1,temperatura,13.1,2025-11-11 01:17:29.332660 +00:00
328,1,umidade,141,2025-11-11 01:17:31.049482 +00:00
329,1,gas,1309,2025-11-11 01:18:28.572788 +00:00
330,1,temperatura,13.1,2025-11-11 01:18:29.440066 +00:00
331,1,umidade,141,2025-11-11 01:18:31.265767 +00:00
332,1,gas,1307,2025-11-11 01:19:28.475192 +00:00
333,1,gas,1314,2025-11-11 01:20:28.729058 +00:00
334,1,temperatura,13.1,2025-11-11 01:20:29.573252 +00:00
335,1,umidade,140,2025-11-11 01:20:31.398133 +00:00
336,1,gas,1302,2025-11-11 01:21:28.485669 +00:00
337,1,gas,1303,2025-11-11 01:22:28.523972 +00:00
338,1,gas,1296,2025-11-11 01:23:28.591745 +00:00
339,1,gas,1297,2025-11-11 01:24:28.539995 +00:00
340,1,gas,1296,2025-11-11 01:25:28.545700 +00:00
341,1,gas,1295,2025-11-11 01:26:28.554375 +00:00
342,1,gas,1117,2025-11-11 01:27:28.629949 +00:00
343,1,temperatura,26.2,2025-11-11 01:27:29.540013 +00:00
344,1,umidade,24,2025-11-11 01:27:31.375547 +00:00
345,1,gas,1097,2025-11-11 01:28:28.598316 +00:00
346,1,temperatura,26.2,2025-11-11 01:28:29.618773 +00:00
347,1,umidade,24,2025-11-11 01:28:31.437480 +00:00
348,1,gas,1079,2025-11-11 01:29:28.533467 +00:00
349,1,gas,1077,2025-11-11 01:30:28.579648 +00:00
350,1,gas,1081,2025-11-11 01:31:28.545735 +00:00
351,1,gas,1075,2025-11-11 01:32:28.508241 +00:00
352,1,temperatura,26.3,2025-11-11 01:32:29.614975 +00:00
353,1,umidade,25,2025-11-11 01:32:31.430996 +00:00
354,1,gas,1072,2025-11-11 01:33:28.525081 +00:00
355,1,temperatura,13.2,2025-11-11 01:33:29.573378 +00:00
356,1,umidade,152.8,2025-11-11 01:33:31.255396 +00:00
357,1,gas,1089,2025-11-11 01:34:28.607793 +00:00
358,1,gas,1092,2025-11-11 01:35:28.635978 +00:00
359,1,temperatura,26.7,2025-11-11 01:35:29.753512 +00:00
360,1,umidade,25,2025-11-11 01:35:31.482784 +00:00
361,1,gas,1088,2025-11-11 01:36:28.725445 +00:00
362,1,temperatura,26.9,2025-11-11 01:36:29.759796 +00:00
363,1,umidade,25,2025-11-11 01:36:31.514795 +00:00
364,1,gas,1086,2025-11-11 01:37:28.484010 +00:00
365,1,gas,1076,2025-11-11 01:38:28.496098 +00:00
366,1,temperatura,27.2,2025-11-11 01:38:29.825823 +00:00
367,1,umidade,24,2025-11-11 01:38:31.529412 +00:00
368,1,gas,1075,2025-11-11 01:39:28.502497 +00:00
369,1,temperatura,27.3,2025-11-11 01:39:29.816275 +00:00
370,1,umidade,24,2025-11-11 01:39:31.714563 +00:00
371,1,gas,1077,2025-11-11 01:40:28.544892 +00:00
372,1,gas,1071,2025-11-11 01:41:28.513842 +00:00
373,1,temperatura,27.6,2025-11-11 01:41:29.987365 +00:00
374,1,umidade,24,2025-11-11 01:41:31.767432 +00:00
375,1,gas,1063,2025-11-11 01:42:28.524720 +00:00
376,1,temperatura,27.7,2025-11-11 01:42:29.946188 +00:00
377,1,umidade,24,2025-11-11 01:42:31.752282 +00:00
378,1,gas,1075,2025-11-11 01:43:28.668511 +00:00
379,1,temperatura,27.8,2025-11-11 01:43:29.915004 +00:00
380,1,umidade,24,2025-11-11 01:43:31.665078 +00:00
381,1,gas,1062,2025-11-11 01:44:28.532525 +00:00
382,1,gas,1064,2025-11-11 01:45:28.473148 +00:00
383,1,temperatura,28,2025-11-11 01:45:30.064208 +00:00
384,1,umidade,24,2025-11-11 01:45:31.895454 +00:00
385,1,gas,1088,2025-11-11 01:46:28.553295 +00:00
386,1,temperatura,28.1,2025-11-11 01:46:30.004260 +00:00
387,1,umidade,24,2025-11-11 01:46:31.731219 +00:00
388,1,gas,1083,2025-11-11 01:47:28.553455 +00:00
389,1,gas,1088,2025-11-11 01:48:28.586845 +00:00
390,1,temperatura,28.3,2025-11-11 01:48:30.165487 +00:00
391,1,umidade,24,2025-11-11 01:48:31.963989 +00:00
392,1,gas,1084,2025-11-11 01:49:28.709555 +00:00
393,1,gas,1093,2025-11-11 01:50:28.573430 +00:00
394,1,gas,1088,2025-11-11 01:51:28.573994 +00:00
395,1,temperatura,28.7,2025-11-11 01:51:30.466556 +00:00
396,1,umidade,25,2025-11-11 01:51:32.346459 +00:00
397,1,gas,1075,2025-11-11 01:52:28.589809 +00:00
398,1,gas,1084,2025-11-11 01:53:28.634644 +00:00
399,1,gas,1093,2025-11-11 01:54:28.607358 +00:00
400,1,temperatura,29,2025-11-11 01:54:30.515692 +00:00
401,1,umidade,25,2025-11-11 01:54:32.246781 +00:00
402,1,gas,1090,2025-11-11 01:55:28.611429 +00:00
403,1,temperatura,29,2025-11-11 01:55:30.494199 +00:00
404,1,umidade,25,2025-11-11 01:55:32.226476 +00:00
405,1,gas,1075,2025-11-11 01:56:28.659209 +00:00
406,1,temperatura,29,2025-11-11 01:56:30.622173 +00:00
407,1,umidade,25,2025-11-11 01:56:32.374484 +00:00
408,1,gas,1072,2025-11-11 01:57:28.619203 +00:00
409,1,temperatura,29,2025-11-11 01:57:30.621717 +00:00
410,1,umidade,25,2025-11-11 01:57:32.405377 +00:00
411,1,gas,1067,2025-11-11 01:58:28.634119 +00:00
412,1,temperatura,29.1,2025-11-11 01:58:30.633901 +00:00
413,1,umidade,25,2025-11-11 01:58:32.408470 +00:00
414,1,gas,1067,2025-11-11 01:59:28.538446 +00:00
415,1,temperatura,29.2,2025-11-11 01:59:30.747382 +00:00
416,1,umidade,25,2025-11-11 01:59:32.486777 +00:00
417,1,gas,1053,2025-11-11 02:00:28.547360 +00:00
418,1,gas,1061,2025-11-11 02:01:28.616910 +00:00
419,1,temperatura,29.4,2025-11-11 02:01:30.946825 +00:00
420,1,umidade,25,2025-11-11 02:01:32.788757 +00:00
421,1,gas,1060,2025-11-11 02:02:28.550203 +00:00
422,1,gas,1063,2025-11-11 02:03:28.775830 +00:00
423,1,temperatura,29.5,2025-11-11 02:03:31.063287 +00:00
424,1,umidade,26,2025-11-11 02:03:32.839853 +00:00
425,1,gas,1067,2025-11-11 02:04:28.609565 +00:00
426,1,temperatura,29.5,2025-11-11 02:04:30.982034 +00:00
427,1,umidade,26,2025-11-11 02:04:32.770406 +00:00
428,1,gas,1061,2025-11-11 02:05:28.573269 +00:00
429,1,temperatura,29.6,2025-11-11 02:05:30.968134 +00:00
430,1,umidade,25,2025-11-11 02:05:32.661407 +00:00
431,1,gas,1067,2025-11-11 02:06:28.580940 +00:00
432,1,temperatura,29.7,2025-11-11 02:06:30.996245 +00:00
433,1,umidade,25,2025-11-11 02:06:32.845190 +00:00
434,1,gas,1068,2025-11-11 02:07:28.690315 +00:00
435,1,temperatura,29.7,2025-11-11 02:07:30.989934 +00:00
436,1,umidade,25,2025-11-11 02:07:32.776895 +00:00
437,1,gas,1074,2025-11-11 02:08:28.551876 +00:00
438,1,temperatura,29.8,2025-11-11 02:08:31.111689 +00:00
439,1,umidade,25,2025-11-11 02:08:32.884625 +00:00
440,1,gas,1070,2025-11-11 02:09:28.599588 +00:00
441,1,temperatura,29.8,2025-11-11 02:09:31.201847 +00:00
442,1,umidade,25,2025-11-11 02:09:32.923069 +00:00
443,1,gas,1072,2025-11-11 02:10:28.598283 +00:00
444,1,temperatura,29.9,2025-11-11 02:10:31.125858 +00:00
445,1,umidade,26,2025-11-11 02:10:32.953915 +00:00
446,1,gas,1072,2025-11-11 02:11:28.606622 +00:00
447,1,temperatura,29.9,2025-11-11 02:11:31.213768 +00:00
448,1,umidade,26,2025-11-11 02:11:32.980306 +00:00
449,1,gas,1064,2025-11-11 02:12:28.608909 +00:00
450,1,temperatura,30,2025-11-11 02:12:31.238182 +00:00
451,1,umidade,26,2025-11-11 02:12:33.015647 +00:00
452,1,gas,1062,2025-11-11 02:13:28.627301 +00:00
453,1,temperatura,30.1,2025-11-11 02:13:31.226758 +00:00
454,1,umidade,26,2025-11-11 02:13:33.007351 +00:00
455,1,gas,1055,2025-11-11 02:14:28.634727 +00:00
456,1,temperatura,30.1,2025-11-11 02:14:31.268444 +00:00
457,1,umidade,26,2025-11-11 02:14:33.097705 +00:00
458,1,gas,1045,2025-11-11 02:15:28.634581 +00:00
459,1,temperatura,30.2,2025-11-11 02:15:31.258348 +00:00
460,1,umidade,26,2025-11-11 02:15:33.022857 +00:00
461,1,gas,1043,2025-11-11 02:16:28.652041 +00:00
462,1,temperatura,30.3,2025-11-11 02:16:31.263043 +00:00
463,1,umidade,26,2025-11-11 02:16:33.041057 +00:00
464,1,gas,1038,2025-11-11 02:17:28.660945 +00:00
465,1,temperatura,30.3,2025-11-11 02:17:31.354499 +00:00
466,1,umidade,26,2025-11-11 02:17:33.150648 +00:00
467,1,gas,1042,2025-11-11 02:18:28.698626 +00:00
468,1,temperatura,30.4,2025-11-11 02:18:31.465074 +00:00
469,1,umidade,26,2025-11-11 02:18:33.312241 +00:00
470,1,gas,1040,2025-11-11 02:19:28.659418 +00:00
471,1,temperatura,30.4,2025-11-11 02:19:31.391030 +00:00
472,1,umidade,26,2025-11-11 02:19:33.165406 +00:00
473,1,gas,1068,2025-11-11 02:20:28.674174 +00:00
474,1,temperatura,30.5,2025-11-11 02:20:31.482499 +00:00
475,1,umidade,26,2025-11-11 02:20:33.240561 +00:00
476,1,gas,1069,2025-11-11 02:21:28.674599 +00:00
477,1,temperatura,30.5,2025-11-11 02:21:31.413366 +00:00
478,1,umidade,26,2025-11-11 02:21:33.234859 +00:00
479,1,gas,1072,2025-11-11 02:22:28.677694 +00:00
480,1,temperatura,30.6,2025-11-11 02:22:31.491032 +00:00
481,1,umidade,26,2025-11-11 02:22:33.286739 +00:00
482,1,gas,1069,2025-11-11 02:23:28.582263 +00:00
483,1,temperatura,30.6,2025-11-11 02:23:31.524898 +00:00
484,1,umidade,26,2025-11-11 02:23:33.444579 +00:00
485,1,gas,1070,2025-11-11 02:24:28.635867 +00:00
486,1,temperatura,30.6,2025-11-11 02:24:31.537158 +00:00
487,1,umidade,26,2025-11-11 02:24:33.366991 +00:00
488,1,gas,1073,2025-11-11 02:25:28.701616 +00:00
489,1,temperatura,30.7,2025-11-11 02:25:31.719729 +00:00
490,1,umidade,26,2025-11-11 02:25:33.454020 +00:00
491,1,gas,1072,2025-11-11 02:26:28.708011 +00:00
492,1,temperatura,30.7,2025-11-11 02:26:31.631794 +00:00
493,1,umidade,26,2025-11-11 02:26:33.386454 +00:00
494,1,gas,1069,2025-11-11 02:27:28.726935 +00:00
495,1,temperatura,30.7,2025-11-11 02:27:31.731194 +00:00
496,1,umidade,27,2025-11-11 02:27:33.525854 +00:00
497,1,gas,1073,2025-11-11 02:28:28.625867 +00:00
498,1,temperatura,30.8,2025-11-11 02:28:31.739728 +00:00
499,1,umidade,27,2025-11-11 02:28:33.497447 +00:00
500,1,gas,1069,2025-11-11 02:29:28.726652 +00:00
501,1,temperatura,30.8,2025-11-11 02:29:31.660307 +00:00
502,1,umidade,27,2025-11-11 02:29:33.506040 +00:00
503,1,gas,1065,2025-11-11 02:30:28.644451 +00:00
504,1,temperatura,30.8,2025-11-11 02:30:31.669164 +00:00
505,1,umidade,27,2025-11-11 02:30:33.545144 +00:00
506,1,gas,1072,2025-11-11 02:31:28.684296 +00:00
507,1,temperatura,30.8,2025-11-11 02:31:31.760081 +00:00
508,1,umidade,27,2025-11-11 02:31:33.655052 +00:00
509,1,gas,1073,2025-11-11 02:32:28.692450 +00:00
510,1,temperatura,30.9,2025-11-11 02:32:31.766551 +00:00
511,1,umidade,27,2025-11-11 02:32:33.536614 +00:00
512,1,gas,1068,2025-11-11 02:33:28.665750 +00:00
513,1,temperatura,30.9,2025-11-11 02:33:31.802340 +00:00
514,1,umidade,27,2025-11-11 02:33:33.676121 +00:00
515,1,gas,1072,2025-11-11 02:34:28.671358 +00:00
516,1,temperatura,30.9,2025-11-11 02:34:31.801408 +00:00
517,1,umidade,27,2025-11-11 02:34:33.674551 +00:00
518,1,gas,1072,2025-11-11 02:35:28.670241 +00:00
519,1,temperatura,30.9,2025-11-11 02:35:31.887325 +00:00
520,1,umidade,27,2025-11-11 02:35:33.648634 +00:00
521,1,gas,1072,2025-11-11 02:36:28.685267 +00:00
522,1,temperatura,30.9,2025-11-11 02:36:31.821845 +00:00
523,1,umidade,27,2025-11-11 02:36:33.703204 +00:00
524,1,gas,1066,2025-11-11 02:37:28.679184 +00:00
525,1,temperatura,31,2025-11-11 02:37:31.818401 +00:00
526,1,umidade,27,2025-11-11 02:37:33.646962 +00:00
527,1,gas,1067,2025-11-11 02:38:28.631420 +00:00
528,1,temperatura,31,2025-11-11 02:38:31.828898 +00:00
529,1,umidade,27,2025-11-11 02:38:33.618722 +00:00
530,1,gas,1068,2025-11-11 02:39:28.742726 +00:00
531,1,temperatura,31,2025-11-11 02:39:31.944408 +00:00
532,1,umidade,27,2025-11-11 02:39:33.779755 +00:00
533,1,gas,1072,2025-11-11 02:40:28.707135 +00:00
534,1,temperatura,31,2025-11-11 02:40:31.944679 +00:00
535,1,umidade,27,2025-11-11 02:40:33.722857 +00:00
536,1,gas,1070,2025-11-11 02:41:28.759193 +00:00
537,1,temperatura,31,2025-11-11 02:41:31.954199 +00:00
538,1,umidade,28,2025-11-11 02:41:33.734152 +00:00
539,1,gas,1061,2025-11-11 02:42:28.732597 +00:00
540,1,gas,1063,2025-11-11 02:43:28.741751 +00:00
541,1,temperatura,31.1,2025-11-11 02:43:32.094494 +00:00
542,1,umidade,28,2025-11-11 02:43:33.921069 +00:00
543,1,gas,1072,2025-11-11 02:44:28.735633 +00:00
544,1,temperatura,31.1,2025-11-11 02:44:32.089330 +00:00
545,1,umidade,28,2025-11-11 02:44:33.925939 +00:00
546,1,gas,1076,2025-11-11 02:45:28.788045 +00:00
547,1,temperatura,31.1,2025-11-11 02:45:32.092209 +00:00
548,1,umidade,28,2025-11-11 02:45:33.937175 +00:00
549,1,gas,1072,2025-11-11 02:46:28.751063 +00:00
550,1,temperatura,31.2,2025-11-11 02:46:32.202502 +00:00
551,1,umidade,28,2025-11-11 02:46:34.057706 +00:00
552,1,gas,1070,2025-11-11 02:47:28.760624 +00:00
553,1,temperatura,31.2,2025-11-11 02:47:32.208631 +00:00
554,1,umidade,28,2025-11-11 02:47:34.083291 +00:00
555,1,gas,1072,2025-11-11 02:48:28.767945 +00:00
556,1,temperatura,31.2,2025-11-11 02:48:32.211519 +00:00
557,1,umidade,28,2025-11-11 02:48:33.976983 +00:00
558,1,gas,1073,2025-11-11 02:49:28.684545 +00:00
559,1,temperatura,31.3,2025-11-11 02:49:32.224136 +00:00
560,1,umidade,28,2025-11-11 02:49:34.053581 +00:00
561,1,gas,1071,2025-11-11 02:50:28.662745 +00:00
562,1,temperatura,31.3,2025-11-11 02:50:32.174739 +00:00
563,1,umidade,28,2025-11-11 02:50:33.867011 +00:00
564,1,gas,1069,2025-11-11 02:51:28.799914 +00:00
565,1,temperatura,31.3,2025-11-11 02:51:32.207182 +00:00
566,1,umidade,28,2025-11-11 02:51:33.908643 +00:00
567,1,gas,1072,2025-11-11 02:52:28.681138 +00:00
568,1,temperatura,31.4,2025-11-11 02:52:32.225170 +00:00
569,1,umidade,28,2025-11-11 02:52:34.021774 +00:00
570,1,gas,1071,2025-11-11 02:53:28.714047 +00:00
571,1,temperatura,31.4,2025-11-11 02:53:32.355731 +00:00
572,1,umidade,28,2025-11-11 02:53:34.171620 +00:00
573,1,gas,1072,2025-11-11 02:54:28.679531 +00:00
574,1,temperatura,31.4,2025-11-11 02:54:32.277448 +00:00
575,1,umidade,28,2025-11-11 02:54:33.970710 +00:00
576,1,gas,1068,2025-11-11 02:55:28.679829 +00:00
577,1,gas,1066,2025-11-11 02:56:28.727440 +00:00
578,1,temperatura,31.5,2025-11-11 02:56:32.371523 +00:00
579,1,umidade,29,2025-11-11 02:56:34.050884 +00:00
580,1,gas,1063,2025-11-11 02:57:28.695260 +00:00
581,1,temperatura,31.5,2025-11-11 02:57:32.418978 +00:00
582,1,umidade,29,2025-11-11 02:57:34.113552 +00:00
583,1,gas,1072,2025-11-11 02:58:28.852047 +00:00
584,1,gas,1072,2025-11-11 02:59:28.757962 +00:00
585,1,temperatura,31.5,2025-11-11 02:59:32.600687 +00:00
586,1,umidade,29,2025-11-11 02:59:34.312754 +00:00
587,1,gas,1076,2025-11-11 03:00:28.698270 +00:00
588,1,temperatura,31.5,2025-11-11 03:00:32.526971 +00:00
589,1,umidade,29,2025-11-11 03:00:34.217937 +00:00
590,1,gas,1073,2025-11-11 03:01:28.729920 +00:00
591,1,gas,1074,2025-11-11 03:02:28.699006 +00:00
592,1,temperatura,31.5,2025-11-11 03:02:32.603562 +00:00
593,1,umidade,29,2025-11-11 03:02:34.337254 +00:00
594,1,gas,1072,2025-11-11 03:03:28.718629 +00:00
595,1,temperatura,31.5,2025-11-11 03:03:32.628640 +00:00
596,1,umidade,29,2025-11-11 03:03:34.324988 +00:00
597,1,gas,1069,2025-11-11 03:04:28.711909 +00:00
598,1,gas,1069,2025-11-11 03:05:28.789770 +00:00
599,1,temperatura,31.5,2025-11-11 03:05:32.748337 +00:00
600,1,umidade,29,2025-11-11 03:05:34.587189 +00:00
601,1,gas,1074,2025-11-11 03:06:28.728044 +00:00
602,1,temperatura,31.6,2025-11-11 03:06:32.841599 +00:00
603,1,umidade,29,2025-11-11 03:06:34.535216 +00:00
604,1,gas,1073,2025-11-11 03:07:28.734523 +00:00
605,1,temperatura,31.6,2025-11-11 03:07:32.780467 +00:00
606,1,umidade,29,2025-11-11 03:07:34.464180 +00:00
607,1,gas,1072,2025-11-11 03:08:28.781421 +00:00
608,1,gas,1081,2025-11-11 03:09:28.742890 +00:00
609,1,temperatura,31.6,2025-11-11 03:09:32.979710 +00:00
610,1,umidade,29,2025-11-11 03:09:34.704776 +00:00
611,1,gas,1084,2025-11-11 03:10:28.826014 +00:00
612,1,gas,1075,2025-11-11 03:11:28.750876 +00:00
613,1,temperatura,31.6,2025-11-11 03:11:32.971855 +00:00
614,1,umidade,29,2025-11-11 03:11:34.678927 +00:00
615,1,gas,1085,2025-11-11 03:12:28.780806 +00:00
616,1,temperatura,31.6,2025-11-11 03:12:32.990391 +00:00
617,1,umidade,29,2025-11-11 03:12:34.677411 +00:00
618,1,gas,1075,2025-11-11 03:13:28.742374 +00:00
619,1,temperatura,31.7,2025-11-11 03:13:33.096838 +00:00
620,1,umidade,29,2025-11-11 03:13:34.785178 +00:00
621,1,gas,1088,2025-11-11 03:14:28.750621 +00:00
622,1,gas,1086,2025-11-11 03:15:28.757726 +00:00
623,1,temperatura,31.7,2025-11-11 03:15:33.310118 +00:00
624,1,umidade,30,2025-11-11 03:15:35.070613 +00:00
625,1,gas,1083,2025-11-11 03:16:28.866252 +00:00
626,1,temperatura,31.7,2025-11-11 03:16:33.241522 +00:00
627,1,umidade,30,2025-11-11 03:16:35.045706 +00:00
628,1,gas,1079,2025-11-11 03:17:28.885476 +00:00
629,1,gas,1080,2025-11-11 03:18:28.788100 +00:00
630,1,temperatura,31.7,2025-11-11 03:18:33.249375 +00:00
631,1,umidade,30,2025-11-11 03:18:35.041670 +00:00
632,1,gas,1086,2025-11-11 03:19:28.787952 +00:00
633,1,temperatura,31.7,2025-11-11 03:19:33.355152 +00:00
634,1,umidade,30,2025-11-11 03:19:35.134543 +00:00
635,1,gas,1077,2025-11-11 03:20:28.759095 +00:00
636,1,gas,1083,2025-11-11 03:21:28.764710 +00:00
637,1,temperatura,31.7,2025-11-11 03:21:33.373870 +00:00
638,1,umidade,30,2025-11-11 03:21:35.062454 +00:00
639,1,gas,1090,2025-11-11 03:22:28.811524 +00:00
640,1,temperatura,31.7,2025-11-11 03:22:33.382343 +00:00
641,1,umidade,30,2025-11-11 03:22:35.061101 +00:00
642,1,gas,1088,2025-11-11 03:23:28.813635 +00:00
643,1,temperatura,31.7,2025-11-11 03:23:33.470003 +00:00
644,1,umidade,30,2025-11-11 03:23:35.233898 +00:00
645,1,gas,1090,2025-11-11 03:24:28.863770 +00:00
646,1,temperatura,31.7,2025-11-11 03:24:33.444025 +00:00
647,1,umidade,30,2025-11-11 03:24:35.148150 +00:00
648,1,gas,1085,2025-11-11 03:25:28.783307 +00:00
649,1,temperatura,31.7,2025-11-11 03:25:33.496678 +00:00
650,1,umidade,30,2025-11-11 03:25:35.210546 +00:00
651,1,gas,1083,2025-11-11 03:26:28.775511 +00:00
652,1,temperatura,31.7,2025-11-11 03:26:33.610249 +00:00
653,1,umidade,30,2025-11-11 03:26:35.434679 +00:00
